item_id,name,description,category,price,address
0x87220b1af74cdbc9:0x47bbc97b3029cf2a,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 4717 Central Ave NE, Albuquerque, NM 87108"
0x87220acf0a65a8b5:0x3f2d7ff898609bfb,Frost Gelato ABQ Uptown,"Modern chain serving classic & inventive flavors of handcrafted gelato & sorbet, plus coffee drinks.","['Dessert shop', 'Cafe', 'Coffee shop', 'Dessert restaurant', 'Frozen yogurt shop', 'Ice cream shop', 'Italian restaurant']",$,"Frost Gelato ABQ Uptown, 2201 Q St NE #9a, Albuquerque, NM 87110"
0x8722734f11e45d89:0xcfc6c1de0b26bc6a,Whataburger,"Circa-1950 fast-food chain for counter-serve burgers, some stacked with multiple patties.","['Restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant']",$,"Whataburger, 200 Menaul Blvd NW, Albuquerque, NM 87107"
0x87220abaf7efcf83:0x454653ade2d2d704,Garcia's Kitchen,Long-running local chain serving all-day breakfast & New Mexican favorites in a casual space.,['Mexican restaurant'],$,"Garcia's Kitchen, 8518 Indian School Rd NE, Albuquerque, NM 87112"
0x8722745076dd6a8f:0x21c5154d371e6300,Jimmy's Cafe On Jefferson,Family-friendly American cafe serving breakfast & lunch in relaxed digs lined with photos & posters.,"['Cafe', 'Restaurant']",$,"Jimmy's Cafe On Jefferson, 7007 Jefferson St NE, Albuquerque, NM 87109"
0x87227511640146c5:0x206a8b88dffe777,Arroyo del Oso Park,"Recreational getaway offering walking trails, a soccer field & other sports courts.","['Park', 'Tourist attraction']",,"Arroyo del Oso Park, 7001 Osuna Rd NE, Albuquerque, NM 87109"
0x87220ac57bdcb17b:0x2384db876925cc4e,Target,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.","['Department store', 'Baby store', 'Clothing store', 'Electronics store', 'Furniture store', 'Grocery store', 'Toy store']",$$,"Target, 2120 Louisiana Blvd NE, Albuquerque, NM 87110"
0x87220b28ea335703:0x6ca2de3544e14baa,Starbucks,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",$$,"Starbucks, 2104 San Mateo Blvd NE, Albuquerque, NM 87110"
0x872274fb8af34e6d:0x622060b106036a09,Schlotzsky's,"Counter-serve chain serving deli fare, such as their Original sandwich, specialty pizzas & salads.","['Sandwich shop', 'Bakery', 'Deli', 'Dessert shop', 'Family restaurant', 'Fast food restaurant', 'Pizza restaurant', 'Restaurant', 'Soup restaurant']",$,"Schlotzsky's, 6001 San Mateo Blvd NE g5, Albuquerque, NM 87109"
0x87220cb62e4f2459:0x1a64f42296b27aab,Slate Street Cafe,Hip eatery with an urban vibe features modern comfort cuisine along with an upstairs wine loft.,"['Restaurant', 'Brunch restaurant', 'Caterer', 'Wine bar']",$$,"Slate Street Cafe, 515 Slate Ave NW, Albuquerque, NM 87102"
0x87227544728e2a2f:0x691c2998d50237d9,Chuck E. Cheese,"Kid-friendly chain known for its arcade games, pizza parties, play zones & mouse mascot.","[""Children's amusement center"", 'American restaurant', ""Children's party service"", 'Family restaurant', 'Pizza restaurant', 'Video arcade']",$$,"Chuck E. Cheese, 4418 Wyoming Blvd NE, Albuquerque, NM 87111"
0x872274e3e8eba231:0x9c6bca481ca6b53,Sweet Tomatoes,"Buffet chain serving health-conscious American eats with from-scratch soups, salads, pastas & more.","['Buffet restaurant', 'Caterer', 'Family restaurant', 'Health food restaurant', 'Takeout Restaurant', 'Salad shop', 'Soup restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",$,"Sweet Tomatoes, 4901 San Mateo Blvd NE, Albuquerque, NM 87109"
0x87227113261871cb:0x61e3550850771fa1,Olive Garden Italian Restaurant,"Lively, family-friendly chain featuring Italian standards such as pastas & salads, with a full bar.","['Italian restaurant', 'Caterer', 'Family restaurant', 'Gluten-free restaurant', 'Takeout Restaurant', 'Seafood restaurant', 'Soup restaurant', 'Wine bar']",$$,"Olive Garden Italian Restaurant, 10500 Coors Blvd Bypass NW, Albuquerque, NM 87114"
0x87227870ca07147f:0x9f999fee009db3b9,Denny's,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","['Diner', 'American restaurant', 'Breakfast restaurant']",$,"Denny's, 254 US-550, Bernalillo, NM 87004"
0x87227184482f34c9:0xf2aab064c06e8748,Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']",$,"Sonic Drive-In, 9400 Golf Course Rd NW, Albuquerque, NM 87114"
0x872271400fe1458d:0x8112a7a55d9754e0,Applebee's Grill + Bar,Full-service chain bar & grill providing hearty American eats in an informal setting.,"['Restaurant', 'American restaurant', 'Bar & grill', 'Diner', 'Family restaurant', 'Hamburger restaurant', 'Steak house', 'Traditional American restaurant']",$$,"Applebee's Grill + Bar, 3620 NM-528, Albuquerque, NM 87114"
0x872271ad02e77f27:0x97b40641412c8108,A Park Above,"Green space with ample playground equipment, plus a splash pad, wheelchair swings & covered tables.","['Park', 'Tourist attraction']",,"A Park Above, 2441 Westside Ct SE, Rio Rancho, NM 87124"
0x872274fe583e9ef1:0x592cc731d4aaeb15,Village Inn,Family-friendly chain serving homestyle American classics such as chicken-fried steak & pot pie.,"['Breakfast restaurant', 'Bakery', 'Brunch restaurant', 'Diner', 'Family restaurant', 'Pie shop', 'Restaurant']",$,"Village Inn, 6300 San Mateo Blvd NE, Albuquerque, NM 87109"
0x8718a061292a5505:0x559b0ab7db52e174,Twisters Burgers and Burritos,Regional fast-food chain serving up an all-day menu of chile-infused burritos & burgers.,"['Burrito restaurant', 'Breakfast restaurant', 'Diner', 'Fast food restaurant', 'Mexican restaurant', 'Restaurant']",$,"Twisters Burgers and Burritos, 740 Juan Tabo Blvd NE, Albuquerque, NM 87123"
0x871830fbd3debbd9:0x4b42bb0128441324,Santuario de Chimayo,"Colonial-style 1816 adobe church & a popular Catholic pilgrimage site known for its ""healing dirt.""","['Catholic church', 'Tourist attraction']",,"Santuario de Chimayo, 15 Santuario Dr, Chimayo, NM 87522"
0x87220ab433d3c67f:0x39fe62b38b1b7a4f,Flying Star Cafe,"Relaxed cafe chain serving globally influenced American fare, including all-day breakfast.","['Restaurant', 'American restaurant', 'Bakery', 'Breakfast restaurant', 'Cafe', 'Diner', 'Wi-Fi spot']",$$,"Flying Star Cafe, 8001 Menaul Blvd NE, Albuquerque, NM 87110"
0x87220cd179131f85:0x57b5cbf4971e69ef,Vinaigrette,"Design-your-own salads, plus soup & sandwiches, served in a modern, colorful space with a wine bar.","['Salad shop', 'Restaurant', 'Wine bar']",,"Vinaigrette, 1828 Central Ave SW, Albuquerque, NM 87104"
0x87220b3f8894b501:0x62a1adc57399d9fd,Jubilation Wine & Spirits,"Independent store carrying a wide, curated selection of liquor, wine & beer in a spacious locale.","['Wine store', 'Beer store', 'Liquor store']",,"Jubilation Wine & Spirits, 3512 Lomas Blvd NE, Albuquerque, NM 87106"
0x87220b6701748777:0x6903bc89dafcdac5,Poki Poki Cevicheria,"Hip Asian-Latin counter serve with a patio, for clever made-to order poke bowls & a variety of teas.","['Asian fusion restaurant', 'Seafood restaurant', 'Sushi restaurant']",$$,"Poki Poki Cevicheria, 3422 Central Ave NE, Albuquerque, NM 87106"
0x8722754f3dd4ebfb:0x90229ecd2667c53c,Poki Poki Cevicheria,Hawaiian & Latin-inspired poke bowls & ceviches served in chill surrounds with vibrant wall art.,"['Asian fusion restaurant', 'Restaurant']",$$,"Poki Poki Cevicheria, 3517 Wyoming Blvd NE, Albuquerque, NM 87111"
0x87220cbcd90e3a47:0x4a7a60f9504ea4c3,Farina Pizzeria & Wine Bar Downtown,"Gourmet, thin-crust pies with unique toppings offered amid exposed-brick walls & on a patio.","['Pizza restaurant', 'European restaurant', 'Italian restaurant']",$$,"Farina Pizzeria & Wine Bar Downtown, 510 Central Ave SE, Albuquerque, NM 87102"
0x872274fdf95e7143:0x8d6f77e8e11b2c2a,Scarpas,"Warm, brick-walled eatery known for thin-crust pizzas from a high-heat oven, plus pastas & wine.",['Restaurant'],$$,"Scarpas, 5500 Academy Rd NE, Albuquerque, NM 87109"
0x8722132324a62049:0xf8968c5f0a737ffc,Route 66 Casino Hotel,"Relaxed rooms in a lively casino hotel with slots & table games, plus 5 restaurants.","['Casino', 'Bingo hall', 'Buffet restaurant', 'Concert hall', 'Hotel', 'Sports bar', 'Steak house']",,"Route 66 Casino Hotel, 14500 Central Ave SW, Rio Puerco, Albuquerque, NM 87121"
0x87220d2f41df605d:0xf8e08ba0045a8dd2,Monte Carlo Liquors & Steak House,Retro bar with restaurant in back serving local favorite green chile burgers & steaks.,"['Steak house', 'Liquor store', 'Restaurant']",$$,"Monte Carlo Liquors & Steak House, 3916 Central Ave SW, Albuquerque, NM 87105"
0x872274f986cd21e7:0x748885df8cf9eecc,Twin Peaks Restaurant,Sports-bar chain where scantily clad waitresses serve American comfort food in lodgelike surrounds.,"['American restaurant', 'Bar & grill', 'Chicken wings restaurant', 'Hamburger restaurant', 'Sports bar']",$$,"Twin Peaks Restaurant, 4441 The 25 Way NE, Albuquerque, NM 87109"
0x8718a01e1c93b415:0x416d49ce63f07542,O'Niell's,"Mellow hangout doing bar food & drink, live music, quiz nights & other events, plus patio seating.","['Irish pub', 'Bar']",$$,"O'Niell's, 3301 Juan Tabo Blvd NE, Albuquerque, NM 87111"
0x8722716f78d4873f:0x43eb2c5ebabe5665,Costco Wholesale,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.","['Warehouse store', 'Department store']",$$,"Costco Wholesale, 9955 Coors Bypass NW, Albuquerque, NM 87114"
0x872273375693907b:0xe916bcfd2d58e836,Laguna Burger,"Modern, airy fast-food joint offering burgers & hot dogs, plus a full bar & patio with a fireplace.",['Hamburger restaurant'],$$,"Laguna Burger, 2400 12th St NW, Albuquerque, NM 87102"
0x8722716c740c2e21:0x37f6c9a062606fc3,The Home Depot,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).","['Home improvement store', 'Appliance store', 'Bathroom supply store', 'Cabinet store', 'Hardware store', 'Lighting store', 'Paint store', 'Rug store', 'Tool store', 'Window treatment store']",$,"The Home Depot, 10200 Coors Bypass NW NW, Albuquerque, NM 87114"
0x8722711df4f91775:0xbb68a865ea5b150d,Village Inn,Family-friendly chain serving homestyle American classics such as chicken-fried steak & pot pie.,"['Breakfast restaurant', 'American restaurant', 'Bakery', 'Restaurant']",$,"Village Inn, 1741 Rio Rancho Blvd SE, Rio Rancho, NM 87124"
0x8722711477e15533:0x26e09f42d0e922c9,Chuck E. Cheese,"Kid-friendly chain known for its arcade games, pizza parties, play zones & mouse mascot.","[""Children's amusement center"", 'American restaurant', ""Children's party service"", 'Family restaurant', 'Pizza restaurant', 'Video arcade']",$$,"Chuck E. Cheese, 10510 Coors Blvd Bypass NW, Albuquerque, NM 87114"
0x8722714041ef4335:0xfcee003f1b830c77,Lowe's Home Improvement,"Home-improvement chain for appliances, gardening supplies, tools & more (some offer truck rentals).","['Home improvement store', 'Appliance store', 'Building materials supplier', 'Flooring store', 'Furniture store', 'Grill store', 'Hardware store', 'Lawn equipment rental service', 'Outdoor furniture store', 'Rug store']",$,"Lowe's Home Improvement, 3500 NM-528 NW, Albuquerque, NM 87114"
0x872270e2112c430b:0x1f6753bbca1d41fd,Schlotzsky's,"Counter-serve chain serving deli fare, such as their Original sandwich, specialty pizzas & salads.","['Sandwich shop', 'Bakery', 'Deli', 'Dessert shop', 'Family restaurant', 'Fast food restaurant', 'Pizza restaurant', 'Restaurant', 'Soup restaurant']",$,"Schlotzsky's, 1701 Rio Rancho Drive, Rio Rancho, NM 87124"
0x872270e91e4522bb:0xc6e788e2513ffb11,O'Hare's Grille & Pub,"Laid-back Irish-themed eatery with pub grub, sandwiches & burgers, plus happy hours.","['Bar & grill', 'Pub']",$$,"O'Hare's Grille & Pub, 4100 Southern Blvd SE, Rio Rancho, NM 87124"
0x872274d2c7bbce5f:0xe5e7346858be2595,The Grill on San Mateo,"Neighborhood counter-serve American nook with kitschy decor, mesquite-grilled burgers & a salsa bar.",['American restaurant'],$,"The Grill on San Mateo, 3300 San Mateo Blvd NE #B2, Albuquerque, NM 87110"
0x87220c92ad1b4fab:0xfec8c31168e2d1bf,El Modelo Mexican Foods,"No-frills Mexican eatery with a retro exterior serving tamales, sopapillas, huevos rancheros & more.",['Mexican restaurant'],$,"El Modelo Mexican Foods, 1715 2nd St SW, Albuquerque, NM 87102"
0x872270431d26a59b:0xed1326c8f518f524,Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']",$,"Sonic Drive-In, 2321 NM-528, Rio Rancho, NM 87124"
0x8722704892629537:0xaefe47af7edd3623,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 1502 Unser Blvd SE, Rio Rancho, NM 87124"
0x872271406bd01593:0xad2d1bcd24a06cfc,Whataburger,"Circa-1950 fast-food chain for counter-serve burgers, some stacked with multiple patties.","['Restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant']",$,"Whataburger, 3531 NM-528 NW, Albuquerque, NM 87114"
0x87227330d0f52bb7:0x7d9dbfff1b3cec55,Lowe's Home Improvement,"Home-improvement chain for appliances, gardening supplies, tools & more (some offer truck rentals).","['Home improvement store', 'Appliance store', 'Building materials supplier', 'Flooring store', 'Furniture store', 'Grill store', 'Hardware store', 'Lawn equipment rental service', 'Outdoor furniture store', 'Rug store']",$,"Lowe's Home Improvement, 2001 12th St NW, Albuquerque, NM 87104"
0x872273f651b21d49:0xb581007230865bf5,Casa de Benavidez,"Traditional eatery serving up classic Mexican fare in a tranquil, patio-enhanced space.","['Mexican restaurant', 'Family restaurant']",$$,"Casa de Benavidez, 8032 4th St NW, Albuquerque, NM 87114"
0x87227345fc60e931:0xf92f754e4fcc4905,Mary & Tito's Cafe,"Modest cafe since 1963 serving acclaimed New Mexican cuisine, including signature red chile.",['Restaurant'],$,"Mary & Tito's Cafe, 2711 4th St NW, Albuquerque, NM 87107"
0x87220cd82d0b0dff:0x4500bb3a39e74913,Tingley Beach,"Natural area with multiple ponds for fishing, boating & bird watching, plus hiking trails & a cafe.",['Park'],,"Tingley Beach, 1800 Tingley Dr SW, Albuquerque, NM 87104"
0x8722756e001bb42b:0x92f8be3dd6bdafd,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 8010 Academy Rd NE, Albuquerque, NM 87111"
0x871764dcb603beef:0xdd1a2b1d000356af,Carson National Forest,"1.5-million-acre mountain recreation area offers summer & winter sports, fishing, camping & hiking.","['National forest', 'Tourist attraction']",,"Carson National Forest, Petaca, NM 87554"
0x87189ff2790f2edd:0x386fd445ea31d9b9,Golden Pride,"Humble outfit for BBQ meats & fried chicken, breakfast burritos & local fare like green chile stew.",['Barbecue restaurant'],$,"Golden Pride, 3720 Juan Tabo Blvd NE, Albuquerque, NM 87111"
0x8722bb315c868067:0x7f0c8a0449bb6c5b,Fenton Lake State Park,"Scenic park, with mountain & lake views galore, for fishing, camping & cross-country skiing.","['State park', 'Park', 'Tourist attraction']",,"Fenton Lake State Park, 455 Fenton Lake Rd, Jemez Springs, NM 87025"
0x8722787038599dff:0xd42cd61ec17c0b0,Freight House Kitchen + Tap,"Easygoing, modern-industrial eatery serving hearty pub grub, local craft beers & patio seating.","['Barbecue restaurant', 'American restaurant', 'Brewpub', 'New American restaurant']",$$,"Freight House Kitchen + Tap, 200 S Camino Del Pueblo, Bernalillo, NM 87004"
0x87189fe01616751f:0x41db2bce594fbb04,Blake's Lotaburger,Iconic New Mexico-based chain famed for green chile cheeseburgers & other fast-food classics.,"['Hamburger restaurant', 'American restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Lunch restaurant']",$,"Blake's Lotaburger, 9601 Osuna Rd NE, Albuquerque, NM 87111"
0x872270ad5a422b95:0x914b3afe18b9fb91,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 520 NM-528, Bernalillo, NM 87004"
0x87220cfb0048e431:0xefe3c3600a055a68,Los Compadres Restaurant,Long-running restaurant serving Mexican & New Mexican favorites in a laid-back atmosphere.,['Mexican restaurant'],$,"Los Compadres Restaurant, 2437 Central Ave NW, Albuquerque, NM 87104"
0x87227162db66be95:0x526c1590c33ebf45,Big 5 Sporting Goods,"Chain retailer providing a full range of sporting & outdoor equipment, shoes & apparel.","['Sporting goods store', 'Camping store', 'Clothing store', 'Outdoor sports store', 'Running store', 'Shoe store', 'Sportswear store']",,"Big 5 Sporting Goods, 9391 Coors Blvd NW, Albuquerque, NM 87114"
0x87227227cd61c249:0x9ac769c8d7a47d6,Ace Hardware,"Chain retailer stocking household tools, supplies & more (many family-run or independently owned).","['Hardware store', 'Home improvement store', 'Paint store', 'Tool store']",$$,"Ace Hardware, 8201 Golf Course Rd NW Suite E, Albuquerque, NM 87120"
